88790116,89614182,2,"./k/Kent_tools/Kent_tools-20200519-linux.x86_64.eb","eb",54382,54382,967,49,8,1,"0100660",1590094066,1590094066,1590094066,-1,0
79872884,96863904,1,"./g/Gctf","",54382,54382,4096,49,8,2,"0040770",1557351206,1557351206,1557351206,1,1168
76548144,79872887,2,"./g/gdk/gdk-pixbuf-2.31.4-intel-2015b.eb.old","old",54382,54382,909,49,8,1,"0100660",1584656386,1584656386,1584656386,-1,0
81331606,96863900,1,"./c/Check","",54382,54382,4096,49,8,2,"0040770",1557351205,1584656387,1584656387,1,353
74291509,74291506,2,"./w/wot/wot-1.0.8-foss-2018b-Python-3.6.6.eb","eb",54382,54382,4455,49,16,1,"0100660",1590170470,1590170470,1590170470,-1,0
86278987,96863898,1,"./a/ant","",54382,54382,4096,49,8,2,"0040770",1557351204,1584656388,1584656388,2,1810
78900486,78900480,2,"./r/RevBayes/revbayes-1.0.11-foss-2016b.eb","eb",54382,54382,1080,49,8,1,"0100660",1560548240,1560548240,1560548240,-1,0
95446631,69208701,2,"./p/Pango/Pango-1.40.5-foss-2016b.eb","eb",54382,54382,896,49,8,1,"0100660",1584656383,1584656383,1584656383,-1,0
68523583,73770146,2,"./t/Tcl/Tcl-8.6.7-GCC-5.4.0-2.26.eb","eb",54382,54382,677,49,8,1,"0100660",1584656381,1584656381,1584656381,-1,0
69642307,69642299,2,"./j/julia/julia-0.5.0-foss-2016b.eb","eb",54382,54382,871,49,8,1,"0100660",1584656385,1584656385,1584656385,-1,0
69848031,96863909,1,"./l/lftp","",54382,54382,4096,49,8,2,"0040770",1557351206,1584656385,1584656385,1,1151
98833611,82397844,2,"./w/wxWidgets/wxWidgets-3.1.2-foss-2018b.eb","eb",54382,54382,1128,49,8,1,"0100660",1553125023,1553125023,1557351209,-1,0
81918279,72183654,2,"./f/FastANI/FastANI-1.1-memcpy.patch","patch",54382,54382,488,49,8,1,"0100660",1548125365,1548125365,1557351205,-1,0
90390158,96442826,2,"./m/Mako/Mako-1.1.0-GCCcore-8.3.0.eb","eb",54382,54382,2691,49,8,1,"0100660",1586995364,1586995364,1586995364,-1,0
79872883,96863904,1,"./g/GCC","",54382,54382,4096,49,8,2,"0040770",1557351206,1584656386,1584656386,3,3140
89614182,96863908,1,"./k/Kent_tools","",54382,54382,4096,49,8,2,"0040770",1557351206,1590094066,1590094066,2,1934
79872887,96863904,1,"./g/gdk","",54382,54382,4096,49,8,2,"0040770",1557351206,1584656386,1584656386,1,909
80282315,78449867,2,"./s/SAMtools/SAMtools-1.9-foss-2016b.eb","eb",54382,54382,1237,49,8,1,"0100770",1576539346,1576539346,1576539346,-1,0
79816111,90073526,2,"./x/Xerces/Xerces-C++-3.2.0-GCCcore-7.3.0.eb","eb",54382,54382,1037,49,8,1,"0100660",1559841079,1559841079,1559841079,-1,0
99715416,84280908,2,"./u/unbound/unbound-1.8.1-GCCcore-7.3.0.eb","eb",54382,54382,650,49,8,1,"0100660",1548125371,1548125371,1557351209,-1,0
74291506,88735858,1,"./w/wot","",54382,54382,4096,49,8,2,"0040770",1574884114,1590170470,1590170470,2,7766
90985572,79700471,2,"./i/iODBC/iODBC-3.52.12-foss-2016b.eb","eb",54382,54382,1718,49,8,1,"0100660",1552684380,1552684380,1557351206,-1,0
78900488,78900480,2,"./r/RevBayes/RevBayes-1.0.11-foss-2016b.eb","eb",54382,54382,1085,49,8,1,"0100660",1561499584,1561499584,1561499584,-1,0
69642305,69642299,2,"./j/julia/julia-0.6.1-foss-2016b.eb","eb",54382,54382,1665,49,8,1,"0100660",1584656385,1584656385,1584656385,-1,0
84398840,86913868,2,"./o/ont/ont-guppy-cpu_2.1.3_linux64.eb","eb",54382,54382,821,49,8,1,"0100660",1548125370,1548125370,1557351207,-1,0
81709452,95336279,2,"./n/NCBI/NCBI-Toolkit-21.0.0_fix-make-install.patch","patch",54382,54382,658,49,8,1,"0100660",1548125367,1548125367,1557351207,-1,0
94655636,94655632,2,"./z/ZeroMQ/ZeroMQ-4.1.4-foss-2016b.eb","eb",54382,54382,1317,49,8,1,"0100660",1584656380,1584656380,1584656380,-1,0
91110128,69208701,2,"./p/Pango/Pango-1.42.4-foss-2018b.eb","eb",54382,54382,1128,49,8,1,"0100660",1548125367,1548125367,1557351207,-1,0
67324735,78449867,2,"./s/SAMtools/SAMtools-1.9-foss-2018b.eb","eb",54382,54382,1213,49,8,1,"0100770",1548125368,1548125368,1557351208,-1,0
72183654,96863903,1,"./f/FastANI","",54382,54382,4096,49,8,2,"0040770",1557351205,1557351205,1557351205,3,2734
86129351,72629649,2,"./q/Qt/Qt-4.8.6-foss-2015b.eb","eb",54382,54382,503,49,8,1,"0100660",1584656382,1584656382,1584656382,-1,0
82397844,88735858,1,"./w/wxWidgets","",54382,54382,4096,49,8,2,"0040770",1557351209,1584656381,1584656381,5,5310
77252124,73770146,2,"./t/Tcl/Tcl-8.6.8-GCCcore-7.3.0.eb","eb",54382,54382,1078,49,8,1,"0100660",1548125368,1548125368,1557351209,-1,0
96442826,96863910,1,"./m/Mako","",54382,54382,4096,49,8,2,"0040770",1557351207,1586995364,1586995364,2,3276
96769356,92239400,2,"./h/Homer/Homer-4.9-foss-2016b.eb","eb",54382,54382,1570,49,8,1,"0100660",1584656385,1584656385,1584656385,-1,0
97193849,69642299,2,"./j/julia/julia-1.0.1-foss-2016b.eb","eb",54382,54382,887,49,8,1,"0100660",1548125369,1548125369,1557351206,-1,0
84280908,88735856,1,"./u/unbound","",54382,54382,4096,49,8,2,"0040770",1557351209,1557351209,1557351209,1,650
78900481,78900480,2,"./r/RevBayes/history.txt","txt",54382,54382,7,49,0,1,"0100660",1559910045,1559910045,1559910045,-1,0
81709451,95336279,2,"./n/NCBI/NCBI-Toolkit-21.0.0-foss-2018b.eb","eb",54382,54382,1595,49,8,1,"0100660",1548125367,1548125367,1557351207,-1,0
70948361,70948360,2,"./e/expect/expect-5.45.4-GCCcore-9.3.0.eb","eb",54382,54382,917,49,8,1,"0100660",1595457397,1595457397,1595457397,-1,0
75735837,75735836,4,"./v/vicuna/VICUNA_v1.3/bin/.DS_Store","",54382,54382,6148,49,16,1,"0100700",1355238093,1355238052,1559330275,-1,0
79700471,96863906,1,"./i/iODBC","",54382,54382,4096,49,8,2,"0040770",1557351206,1557351206,1557351206,1,1718
89132923,86278988,2,"./a/ArresT/ArresT-0.0-foss-2016b.eb","eb",54382,54382,1126,49,8,1,"0100660",1548125364,1548125364,1557351204,-1,0
86129350,72629649,2,"./q/Qt/Qt-4.8.7-foss-2016b.eb","eb",54382,54382,691,49,8,1,"0100660",1584656382,1584656382,1584656382,-1,0
